comment,sentiment
我建议下期节目老坛酸菜双汇配好丽友派喝着星巴克咖啡饮料选维他柠檬茶到时候我一定穿着红星尔克泡着白象方便面喝着蜜雪拿着华为手机看你的节目,2
各位以前吃的还少吗,0
理性消费给我留几包白象,2
以前的认知方便面虽然没啥营养也不算好吃但总归比外卖和网红店的后厨要干净吧现在算了累了赶紧毁灭吧,0
买过一次老坛酸菜面吃完难受就再也没吃过我本来肠胃就不好我一直以为是自己肠胃血太薄,0
如果我是说如果如果这期点赞三连的数据还不如往期的话那肝帝不是白吃了么今天2022320我还看到有勇士在超市买老坛酸菜排队结账的时候所有人都在行注目礼,0
我TM从小到大泡面只吃老坛酸菜这辈子不会再吃了,0
我们学校食堂还全部摆满了,0
你们在比站有房一分钟三百播放量,0
你这话就不对凭什么给我们自己食品安全改进就要加钱我不明白了腌菜的时候多穿一双鞋不把香烟扔菜里就要把每包面的价格涨2元人家都说日本都把好的留自己二流出口而我们都把最好的出口二流的给自己说好中国人不坑中国人呢我满眼看到的都相反,0
至于吗就好像那些没曝光的就多干净似的有一段时间我几乎天天吃这东西有人跟我说不健康把我说的莫名其妙我在意过吗健康又卫生那请拿钱换,0
我还以为战地记者要拼命想不到现在办公室里的新闻编辑也要拼命了,0
两年的老观众今天第一次投币兄弟萌我做的对吗o,2
有没有一种可能即使增加了农民的补贴也还是会有这些黑心加工商的,0
都是玩梗的就没人聊聊现在为什么还有剪刀差吗,0
这就是种子战略的重要性了高产抗虫害的种子非常重要我买了一袋子云豆种子才只有4个发芽,0
酸菜鱼里的酸菜或者说饭店进的酸菜是不是也是这么做的幸好我只吃自家腌的酸菜,0
其实吧它要不曝光还真吃不出来,0
猜猜为什么大up们几乎都在输出酸菜不敢输出同样315曝光危害国人健康安全的双汇,0
省流泡面番,2
我tm游戏id就叫只吃酸菜味,0
快说快说呀快说干净又卫生啊,2
不是男足的脚我不吃,0
真羡慕评论里一个个最讨厌老坛酸菜的我最喜欢这个口味了,2
肝帝啊据说很多奶酪茶叶中药啥的也要用脚踩这些以后是不是得提防点儿,2
对不起我一键三连只能按一次,0
算了不看了没法直视投个币让别人看,0
还好我从来不爱吃酸菜的还有以前放醋的那种我也不喜欢还有这几年出的西红柿鸡蛋的都不大喜欢,0
吃坏了吃多少年了现在才曝光而已以前就有所谓的酸菜还没踩好的说法了,0
这泡面盖子挺专业啊,2
其实康师傅也能吃不过得去国外买,2
我看完视频了我走了哈我不打扰,2
猜猜为什么大up们几乎都在输出酸菜不敢输出同样315曝光危害国人健康安全的双汇,0
出售绝版老坛酸菜牛肉面品牌口味正宗自带碗和叉子需要请联系,2
没必要真的没必要,0
以前的认知方便面虽然没啥营养也不算好吃但总归比外卖和网红店的后厨要干净吧现在算了累了赶紧毁灭吧,0
本着不浪费粮食的原则私底下估计是吃掉了,0
满清十大酷刑属于是,0
老坛酸菜方便面我从来就没泡着吃过全是干吃方便面,0
还记得当初广告说妈妈我要吃老坛酸菜牛肉面,0
我还要白嫖除非配上双汇火腿,0
up吃酸菜泡面我给了两个币吃了一半我又想收一枚回来,0
本来打算白嫖但是实在看不下去了点赞投币了收藏咱就免了吧话说我们小区隔离之前我去超市囤货老坛酸菜面早就没有了现在想想塞翁失马焉知非福啊,0
本来打算白嫖但是实在看不下去了点赞投币了收藏咱就免了吧话说我们小区隔离之前我去超市囤货老坛酸菜面早就没有了现在想想塞翁失马焉知非福啊,0
难怪我吃一次拉稀两天,0
都在说公司难道工人就没有一点错吗食品安全跟他们都脱不了干系,0
让我看看是哪个小可爱在白嫖,2
为啥同一个产品国内外供应都不同标准是不是国外卖的贵利润高卖的好呀,0
看了你这么多期视频从来都没给过币这次还是不得不给了,0
这就是为什么我吃方便面从来不吃酸菜的原因,0
收入不涨什么都要涨还涨的合情合理,2
我们还是白嫖吧你保重身体,0
我奉劝肝帝珍爱生命,0
老坛酸菜双汇工伤走起来,2
报个冷知识国外葡萄酒也是用脚丫子踩的,2
我们常说资本是逐利的可人不也是这样吗这个视频让我看到了一个想要流量热度的人,0
这次我真不好意思白嫖了两个币向勇士致敬,2
以前都是白嫖这次币给了,2
要是真都涨价赚钱了那消费者怎么办每个农民自己也是消费者这边农产品涨价不会发生连锁反应导致更多东西涨价这边农民赚钱了另一边农民买其它东西又要付更高的价格卖其它东西农民采购商农贸市场菜市场超市小摊贩消费者,0
老师吃一口盖一下是生怕脚气跑了嘛这次绝对不白嫖了,0
这个月没爆出之前我还在吃呢就是这个月的七八号吃了一包那时候寻思好久没吃了就买了一包甚至汤都喝了真的感谢我的肠胃以前吃酸菜牛肉面的时候从来没出过啥问题再补充一下315过后才听说有人15年就有人发帖子了现在真的感觉到挺后悔的要是一五年的时候看见了那个帖子该多好啊刚才也是这条少说了一点就把那条评论删了,0
视频成本极高,0
肝帝今天一个穿的是绿衣服,2
能告他们欺诈吗,0
刚看到新闻时还没啥热度我也就当做啊又查出来了个厂呀那行吧这样的心情看完的就算是看到脚踩酸菜也没啥内心的波动过了几天又刷到同样的报道才发现上热门很多人都在讨论什么脚气啊什么真菌发酵啊之类的说实话这么看我才觉得有点恶心了昨天发现我还有屯着的酸菜泡面一时不知道吃还是不吃想想可以不吃酸菜包可是那我买这个口味的意义何在呢之后也正常泡着吃了咱就是说味道不错反正也是一点调料味为主其实从把开水倒进盒子里的时候大家都明白泡面也不是什么特别营养健康的东西只是个充饥的手段罢了查出来了一个厂子恶心一次没查出来就当做啥事没有地继续吃着外卖泡着泡面啃着火腿肠都吃那么多了差这一次一口一口继续吃着面心理不去想就没事了吗睁一只眼闭一只眼和那些无良厂商一样他们是为了挣钱我是为了省钱不过吃着吃着依旧越吃越恶心不是恶心酸菜而是恶心这些广告光鲜亮丽的大品牌居然还有这样的问题存在恶心我吃了这么多年但是至今才查出问题来恶心的是人心最后面也吃完了汤都不剩我饿了一碗也吃不饱翻出昨晚的剩饭和年后奶奶自己做的酸菜这才对味没有调料味没有真菌没有肮脏的品牌说到底现在出问题的厂商不买了就行玩梗是一方面另一方面没必要自己恶心自己了更多要考虑的是既然我们不能保障现在吃的每一口快餐饮食的安全那就尽量少吃一点有条件自己做饭的宁愿累一点为了健康自己做吧这样的新闻报道虽然希望以后少一点但这也没办法杜绝此类事情的发生能做到的仅仅是自己少接触一点吧,0
董国贼挺会蹭热度的嘛,2
白嫖过百视频的用户我们将奖励一桶,1
为啥总有人关注错地方呢你说脚踩是传统那我理解没说脚踩不合理可以脚踩但是有烟头就有点过分了而且不说脚踩的事它添加剂也超标啊,0
你知道你为什么秃头了吧,0
吃老坛酸菜多是一件美事啊哈哈哈哈哈哈哈,2
如果老坛酸菜面降价到一块钱我就去抢购,0
顺带拿了保险,2
雪花飘飘插旗酸菜,2
666666,2
下期统一酸豆角方便面,2
好赶紧洽这个热点让统一和康师傅凉得快点,2
没有双汇火腿我赞都不给,0
不喝汤等于没吃,0
还好一般一两个月吃一次吃的都是泡椒的,0
三步法则,2
来来来我给大家整理了一下愚昧的传统美食BV1yJ411H7gRBV1fv411r73vBV1kV411z7iyBV1ib411v7i9BV15x411E7NRBV1qb411x7H6BV1da411w7c6BV135411L7fa,2
我白票了,2
舌尖上的足疗,2
前排出售多年攒下的酸菜包成色99新欢迎私聊,2
我懂了你的头发就是吃康师傅吃掉的,2
我的节目在周四和周六更更新,2
绝对不三连一是不相信有人去吃二是如果你真吃了我也不希望鼓励你做这种事情这不是我们看你视频的初衷,0
酸菜就是要拿脚踩脚越酸味越正扔个烟头灭了说明水份足秘制老痰加点痰味更香,0
小时候的泡面比现在的好吃是怎么回事,0
你以为别的就比这干净你可以去工业园区食品厂看看,0
我就好奇这个好几家酸菜厂有毛病怎么都逮着康师傅老坛说呀我记得他们和好多企业都有合作呀咱都不说感觉这个老坛酸菜背下所有的锅了,0
破防的一句话吃这的都是穷人,0
在座的各位基本都吃过这个酸菜包看啥热闹呢,2
没爆出这件事的时候老坛酸菜牛肉面真的是我最爱的一款方便面,2
一脸享受,2
还没去看白象有没有蘑菇炖鸡面有的话我这辈子都不用买康师傅了,0
不至于吧咋说也是百大up主啊,0
葡萄酒也是踩出来的,2
因为我比较习惯吃自己家大白菜淹的酸菜所以从来不吃老坛酸菜面没想到意外避坑,0
康师傅给了你们多少洗地费,0
老痰酸踩牛肉面,2
听说能治脱发,2
有种安倍吃福岛海鲜的感觉,2
吃一半你就没前途了,0
超市里现在全是康师傅泡面统一一小部分白象的呢其他的呢,2
干净又卫生啊兄弟,2
不自觉的咽了下口水,2
你看他笑着笑着就哭了吃着吃着就吐了不像拜登说着说着就拉了,0
百万up在线整活,2
这也就是节目效果我这封城了半夜饿了实在没啥吃的也去不了商店也没法买就剩下老坛酸菜了还TM是康师傅的咋办饿了还是嘚吃也就那样唉心理膈应,0
干净又卫生加油奥利给,2
啊让你吃你真吃啊,0
纯纯的杀软,2
几年没看up怎么变老还变秃了,0
其实也没啥的以前不知道的时候吃的可香了哈哈但是知道这个事情了以后是不会吃了,0
冷知识葡萄酒的葡萄脚踩的卖的贵,2
呜呜呜以前最喜欢吃老坛酸菜了现在一看到这四个字就满脑袋脚丫子,2
好酸你狠币你有了,0
还好我一直不爱吃酸菜不管是方便面里的还是酸菜鱼里的,0
再吃你头发就没了,0
圣雄肝帝,2
你哪位啊,0
这个人太可怜了酸菜吃的头发都掉光了,0
十指功法,2
我记得这事好久之前就曝光了为什么现在才引起重视,0
BV1CZ4y1R7xk,2
整挺好好活,2
肝帝的视频30多万播放3000评论也是相当恐怖了,0
币给你了别吃了,0
轻问谁知道这个账号发的为什么不再在观察者上再发了吗单飞了,0
食雪汉本篇,2
下次一定,2
大哥你真吃啊不兴这样啊,0
我点赞了,2
还好我觉得老坛的酸菜太酸太臭只吃过一口就再也没吃过了,0
我想看康师傅董事长吃酸菜面,1
秃头转吃播了,0
这一期要么是老董你恰太多老痰酸菜坏了脑子要么就是恰了烂钱,0
我就问一下吃完脚上会长酸菜吗,0
足时发酵打工人钢需,1
看酸菜包左下角有一行字大概意思是放入时请先取出用清水冲洗,0
我有医保让我先吃,2
刚刚逛大润发好家伙方便面柜台一墙的统一老坛酸菜面满满一墙啊,2
我特别不喜欢老坛酸菜从这个产品出就特别厌恶总觉得味道怪怪的说不上来结果20年疫情期间我爸买了10包逼得我不得不吃在我抗议下今年疫情改爆椒的了315一出我就拿给我爸看我不吃是对的,0
这条视频怎么没有内啥危险行为请勿模仿的提醒啊,0
已经一键三连,2
能吃出多少码的脚吗,0
还好我平常都买香菇炖鸡面,2
省流嘿嘿嘿,2
纯纯的杀软,2
家里自己做的咸菜酸菜也都是放缸里赤脚踩的,1
足时发酵地道酸爽说实话了本质是没有欺骗康帅傅实在人,2
不至于不至于,0
罗老师别这样,0
这tm50年就硬入入国军是吧,0
酸菜包底色扣绿扣没了哈哈哈哈,2
赞点了币投了视频就不看了看这种视频想起自己现在还剩下的两包老坛酸菜面呜呜呜呜简直想,2
